text,label
Your payment failed. Update your billing information here: http://bit.ly/verify to avoid service interruption. Please respond,phishing
Your payment failed. Update your billing information here: http://bit.ly/verify to avoid service interruption. Please respond,phishing
Attachments: invoice_586.pdf requires your approval. Open it: http://bit.ly/verify ASAP,phishing
Your payment failed. Update your billing information here: http://bit.ly/verify to avoid service interruption. ASAP,phishing
Please see the minutes from today's meeting and action items for next week. See below,ham
Please see the minutes from today's meeting and action items for next week. Thanks,ham
Congratulations! You've won a prize. Claim now at http://bit.ly/verify by entering your details. Please respond,phishing
"Dear Customer, We detected suspicious activity on your account. Please login immediately at http://bit.ly/verify. Please respond",phishing
Urgent: Your account has been locked. Click http://bit.ly/verify to verify your identity and restore access. Please respond,phishing
"Dear John, could you review the code in repo and push the changes by EOD? Thanks. Please advise",ham
"Hi team, please find the attached quarterly sales report and let me know your feedback. Please advise",ham
Congratulations! You've won a prize. Claim now at http://bit.ly/verify by entering your details. do not ignore,phishing
Invoice attached - please review. Open attachment: http://secure-pay.example.com to view. do not ignore,phishing
"Hi team, please find the attached quarterly sales report and let me know your feedback. See below",ham
Please see the minutes from today's meeting and action items for next week. Regards,ham
Your payment failed. Update your billing information here: http://bit.ly/verify to avoid service interruption. do not ignore,phishing
Bank Notice: We noticed unusual transactions. Verify your account now at http://secure-pay.example.com. Please respond,phishing
Security Alert: New login from unknown device. Verify here: http://bit.ly/verify. ,phishing
Reminder: submit your timesheets by Friday noon. Thanks. Regards,ham
Urgent: Your account has been locked. Click http://bit.ly/verify to verify your identity and restore access. ASAP,phishing
Please see the minutes from today's meeting and action items for next week. See below,ham
"Dear Member, We detected suspicious activity on your account. Please login immediately at http://bit.ly/verify. Please respond",phishing
Lunch tomorrow at 1? Meeting moved to conference room B. - Alice Thanks,ham
Can someone help with access to the analytics dashboard? I'm getting a permission error. Please advise,ham
Invoice attached - please review. Open attachment: http://secure-pay.example.com to view. do not ignore,phishing
Reminder: submit your timesheets by Friday noon. Thanks. See below,ham
Lunch tomorrow at 1? Meeting moved to conference room B. - Alice Please advise,ham
Your payment failed. Update your billing information here: http://bit.ly/verify to avoid service interruption. Please respond,phishing
reset your password now: http://bit.ly/verify This link will expire in 24 hours. ,phishing
"Hi team, please find the attached quarterly sales report and let me know your feedback. See below",ham
Please see the minutes from today's meeting and action items for next week. Please advise,ham
"Dear Subscriber, We detected suspicious activity on your account. Please login immediately at http://bit.ly/verify. ",phishing
"Dear John, could you review the code in repo and push the changes by EOD? Thanks. Thanks",ham
Your payment failed. Update your billing information here: http://bit.ly/verify to avoid service interruption. ASAP,phishing
FYI: the server upgrade is scheduled for Saturday. Downtime expected: 2 hours. Thanks,ham
"Hi team, please find the attached quarterly sales report and let me know your feedback. See below",ham
Congratulations! You've won a prize. Claim now at http://bit.ly/verify by entering your details. ,phishing
Please see the minutes from today's meeting and action items for next week. Regards,ham
Can someone help with access to the analytics dashboard? I'm getting a permission error. See below,ham
"Hi team, please find the attached quarterly sales report and let me know your feedback. Regards",ham
Can someone help with access to the analytics dashboard? I'm getting a permission error. Regards,ham
reset your password now: http://bit.ly/verify This link will expire in 24 hours. do not ignore,phishing
Lunch tomorrow at 1? Meeting moved to conference room B. - Alice Thanks,ham
"Dear John, could you review the code in repo and push the changes by EOD? Thanks. Thanks",ham
Attachments: invoice_493.pdf requires your approval. Open it: http://bit.ly/verify do not ignore,phishing
"Dear John, could you review the code in repo and push the changes by EOD? Thanks. Regards",ham
Urgent: Your account has been locked. Click http://bit.ly/verify to verify your identity and restore access. Please respond,phishing
Your payment failed. Update your billing information here: http://bit.ly/verify to avoid service interruption. do not ignore,phishing
Security Alert: New login from unknown device. Verify here: http://bit.ly/verify. ASAP,phishing
Bank Notice: We noticed unusual transactions. Verify your account now at http://secure-pay.example.com. ,phishing
Important Notice: Your mailbox has exceeded quota. Click http://secure-pay.example.com to increase limit. ,phishing
Bank Notice: We noticed unusual transactions. Verify your account now at http://secure-pay.example.com. ,phishing
Security Alert: New login from unknown device. Verify here: http://bit.ly/verify. do not ignore,phishing
Please see the minutes from today's meeting and action items for next week. Regards,ham
Lunch tomorrow at 1? Meeting moved to conference room B. - Alice Thanks,ham
Congratulations! You've won a prize. Claim now at http://bit.ly/verify by entering your details. Please respond,phishing
Reminder: submit your timesheets by Friday noon. Thanks. See below,ham
"Dear John, could you review the code in repo and push the changes by EOD? Thanks. Please advise",ham
"Hi team, please find the attached quarterly sales report and let me know your feedback. Thanks",ham
Security Alert: New login from unknown device. Verify here: http://bit.ly/verify. Please respond,phishing
"Dear John, could you review the code in repo and push the changes by EOD? Thanks. Regards",ham
Please see the minutes from today's meeting and action items for next week. Regards,ham
Lunch tomorrow at 1? Meeting moved to conference room B. - Alice Please advise,ham
Urgent: Your account has been locked. Click http://bit.ly/verify to verify your identity and restore access. ASAP,phishing
Can someone help with access to the analytics dashboard? I'm getting a permission error. Please advise,ham
Bank Notice: We noticed unusual transactions. Verify your account now at http://secure-pay.example.com. Please respond,phishing
Attachments: invoice_241.pdf requires your approval. Open it: http://bit.ly/verify ASAP,phishing
Please see the minutes from today's meeting and action items for next week. Please advise,ham
Can someone help with access to the analytics dashboard? I'm getting a permission error. Please advise,ham
Please see the minutes from today's meeting and action items for next week. Regards,ham
"Dear Client, We detected suspicious activity on your account. Please login immediately at http://bit.ly/verify. do not ignore",phishing
Lunch tomorrow at 1? Meeting moved to conference room B. - Alice See below,ham
Urgent: Your account has been locked. Click http://bit.ly/verify to verify your identity and restore access. do not ignore,phishing
